timestamp,ax_g,ay_g,az_g,temp_C
1763506011.827442646,-0.033,1.011,0.194,37.15
1763506011.923710108,-0.021,1.023,0.039,37.11
1763506012.030083418,-0.007,0.996,0.053,37.17
1763506012.124554396,-0.003,1.054,0.076,37.17
1763506012.232172728,-0.077,0.995,0.096,37.25
1763506012.329842329,-0.132,0.893,0.040,37.19
1763506012.427462101,-0.092,0.932,0.065,37.25
1763506012.535898447,0.059,1.039,0.044,37.25
1763506012.638459921,0.038,1.089,0.070,37.09
1763506012.730218410,-0.028,0.993,0.045,37.11
1763506012.842082262,0.017,1.030,0.044,37.11
1763506012.944008112,-0.000,1.031,0.049,37.17
1763506013.032977819,-0.078,1.013,0.055,37.21
1763506013.136211395,-0.071,0.958,0.054,37.21
1763506013.240465879,-0.166,0.940,0.097,37.05
1763506013.341725111,-0.056,0.995,0.063,37.19
1763506013.441163301,-0.029,0.989,0.043,37.09
1763506013.538094997,-0.017,1.037,0.140,37.09
1763506013.641974688,-0.022,1.008,0.047,37.05
1763506013.742607832,-0.006,1.060,0.094,37.09
1763506013.844736338,-0.088,0.994,0.038,37.09
1763506013.943169117,-0.113,0.962,0.012,37.07
1763506014.049703598,-0.084,0.968,0.111,37.15
1763506014.150404215,-0.065,1.040,0.119,37.19
1763506014.251053810,-0.018,1.028,0.055,37.19
1763506014.349932909,-0.032,1.038,0.067,37.13
1763506014.450932980,-0.057,0.994,0.056,37.27
1763506014.549186468,-0.071,0.992,0.066,37.27
